railroadcode,railroadname,reportmonth,reportyear,statecode,statename,countycode,countyname,freighttrainmiles,passengertrainmiles,yardswitchingmiles,othertrainmiles,totalmiles,employeemanhours,passengermiles,passengerstransported,locomotivetrainmiles,motortrainmiles,railroadtype,district,railroad_grouping,railroad_smt_grouping,railroad_class,parent_railroad_code,parent_railroad_name,railroad_holding_company,report_key,narrative
LI,Long Island Rail Road,05,2013,36,NEW YORK,81,QUEENS,0.0,728909.0,0.0,0.0,728909.0,1026720.0,191188056.0,7112429.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI052013,
LI,Long Island Rail Road,09,2010,36,NEW YORK,81,QUEENS,0.0,689301.0,0.0,0.0,689301.0,994442.0,183568569.0,6834199.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI092010,
NYA,New York & Atlantic Railway Company,08,2013,36,NEW YORK,81,QUEENS,7741.0,0.0,5658.0,0.0,13399.0,7907.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA082013,
LI,Long Island Rail Road,08,2013,36,NEW YORK,81,QUEENS,0.0,740383.0,0.0,0.0,740383.0,1003880.0,195045307.0,7274722.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI082013,
NYA,New York & Atlantic Railway Company,06,2012,36,NEW YORK,81,QUEENS,6033.0,0.0,4656.0,0.0,10689.0,8095.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA062012,
LI,Long Island Rail Road,09,2013,36,NEW YORK,81,QUEENS,0.0,708147.0,0.0,0.0,708147.0,1102972.0,182356450.0,6790701.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI092013,
LI,Long Island Rail Road,06,2012,36,NEW YORK,81,QUEENS,0.0,696780.0,0.0,0.0,696780.0,1084972.0,194241497.0,7235529.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI062012,
LI,Long Island Rail Road,03,2010,36,NEW YORK,81,QUEENS,0.0,731076.0,0.0,0.0,731076.0,1089272.0,188701664.0,7007149.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI032010,
LI,Long Island Rail Road,04,2011,36,NEW YORK,81,QUEENS,0.0,665991.0,0.0,0.0,665991.0,1035402.0,178842702.0,6651960.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI042011,UPDATED EMPLOYEEES AND CUSTOMER
LI,Long Island Rail Road,05,2011,36,NEW YORK,81,QUEENS,0.0,688065.0,0.0,0.0,688065.0,1081223.0,181133040.0,6739212.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI052011,UPDATED EMPLOYEES AND CUSTOMERS
LI,Long Island Rail Road,03,2013,36,NEW YORK,81,QUEENS,0.0,708044.0,0.0,0.0,708044.0,1103585.0,185404137.0,6897877.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI032013,
LI,Long Island Rail Road,11,2013,36,NEW YORK,81,QUEENS,0.0,694825.0,0.0,0.0,694825.0,967205.0,179015827.0,6666796.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI112013,
NYA,New York & Atlantic Railway Company,12,2013,36,NEW YORK,81,QUEENS,6770.0,0.0,4704.0,0.0,11474.0,7139.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA122013,
NYA,New York & Atlantic Railway Company,01,2011,36,NEW YORK,81,QUEENS,6095.0,0.0,6504.0,0.0,12599.0,8115.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA012011,
LI,Long Island Rail Road,02,2013,36,NEW YORK,81,QUEENS,0.0,636728.0,0.0,0.0,636728.0,926574.0,161980918.0,6020679.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI022013,
NYA,New York & Atlantic Railway Company,02,2013,36,NEW YORK,81,QUEENS,6665.0,0.0,4902.0,0.0,11567.0,8993.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA022013,
NYA,New York & Atlantic Railway Company,11,2011,36,NEW YORK,81,QUEENS,6580.0,0.0,4998.0,0.0,11578.0,7759.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA112011,
LI,Long Island Rail Road,11,2011,36,NEW YORK,81,QUEENS,0.0,673405.0,0.0,0.0,673405.0,1037250.0,183040456.0,6815374.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI112011,
NYA,New York & Atlantic Railway Company,01,2012,36,NEW YORK,81,QUEENS,5511.0,0.0,4812.0,0.0,10323.0,7400.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA012012,
LI,Long Island Rail Road,01,2012,36,NEW YORK,81,QUEENS,0.0,691896.0,0.0,0.0,691896.0,1078633.0,172954224.0,6431658.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI012012,
LI,Long Island Rail Road,12,2012,36,NEW YORK,81,QUEENS,0.0,693384.0,0.0,0.0,693384.0,1045352.0,183748948.0,6858868.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI122012,
LI,Long Island Rail Road,02,2012,36,NEW YORK,81,QUEENS,0.0,649871.0,0.0,0.0,649871.0,985161.0,171447706.0,6373028.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI022012,
NYA,New York & Atlantic Railway Company,02,2012,36,NEW YORK,81,QUEENS,5309.0,0.0,4728.0,0.0,10037.0,7434.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA022012,
NYA,New York & Atlantic Railway Company,12,2011,36,NEW YORK,81,QUEENS,6058.0,0.0,4710.0,0.0,10768.0,7149.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA122011,
LI,Long Island Rail Road,12,2011,36,NEW YORK,81,QUEENS,0.0,702882.0,0.0,0.0,702882.0,1036604.0,193485522.0,7212059.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI122011,UPDATED PASSENGERS AND AND PASSENGER MIIES WITH REVISED DATA (#16 & #17) .  5/9/12 - UPDATED EMPLOYEES AND CUSTOMERS.
LI,Long Island Rail Road,05,2014,36,NEW YORK,81,QUEENS,0.0,735285.0,0.0,0.0,735285.0,1049108.0,194682326.0,7250532.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI052014,
LI,Long Island Rail Road,06,2014,36,NEW YORK,81,QUEENS,0.0,735043.0,0.0,0.0,735043.0,1181166.0,201506446.0,7509011.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI062014,
LI,Long Island Rail Road,07,2014,36,NEW YORK,81,QUEENS,0.0,762042.0,0.0,0.0,762042.0,1102621.0,204529883.0,7626108.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI072014,
NYA,New York & Atlantic Railway Company,07,2014,36,NEW YORK,81,QUEENS,7555.0,0.0,5448.0,0.0,13003.0,8914.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA072014,
NYA,New York & Atlantic Railway Company,06,2014,36,NEW YORK,81,QUEENS,7840.0,0.0,5496.0,0.0,13336.0,9108.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA062014,
NYA,New York & Atlantic Railway Company,05,2014,36,NEW YORK,81,QUEENS,8210.0,0.0,4758.0,0.0,12968.0,8205.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA052014,
BHR,"Brookhaven Rail, LLC",06,2014,36,NEW YORK,103,SUFFOLK,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR062014,
BHR,"Brookhaven Rail, LLC",08,2020,36,NEW YORK,103,SUFFOLK,38.0,0.0,0.0,0.0,38.0,340.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR082020,
NYA,New York & Atlantic Railway Company,05,2020,36,NEW YORK,81,QUEENS,6155.0,0.0,4913.0,0.0,11068.0,8055.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA052020,
NYA,New York & Atlantic Railway Company,04,2020,36,NEW YORK,81,QUEENS,6845.0,0.0,5462.0,0.0,12307.0,8648.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA042020,DUE TO COVID 19 PANDEMIC THERE WAS A SUBSTANCIALDECLINE IN RAIL TRAFFFIC.
BHR,"Brookhaven Rail, LLC",03,2020,36,NEW YORK,103,SUFFOLK,30.0,0.0,0.0,0.0,30.0,366.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR032020,
BHR,"Brookhaven Rail, LLC",05,2020,36,NEW YORK,103,SUFFOLK,37.0,0.0,0.0,0.0,37.0,320.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR052020,
BHR,"Brookhaven Rail, LLC",06,2020,36,NEW YORK,103,SUFFOLK,30.0,0.0,0.0,0.0,30.0,322.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR062020,
BHR,"Brookhaven Rail, LLC",07,2020,36,NEW YORK,103,SUFFOLK,32.0,0.0,0.0,0.0,32.0,322.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR072020,
NYA,New York & Atlantic Railway Company,06,2020,36,NEW YORK,81,QUEENS,7085.0,0.0,5905.0,0.0,12990.0,1028.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA062020,
LI,Long Island Rail Road,06,2020,36,NEW YORK,81,QUEENS,0.0,644334.0,0.0,0.0,644334.0,1324505.0,29436462.0,1113087.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI062020,"LIRR'S JUNE 2020 SUMMARY NUMBERS. ON 03-24-2021, SMS DIRECTOR UPDATED BOX 15; ADDED 1 EACH FRA FORM 54 AND 81; AND UPDATED REPORTING OFFICER CONTACT DETAILS"
NYA,New York & Atlantic Railway Company,11,2020,36,NEW YORK,81,QUEENS,7290.0,0.0,6011.0,0.0,13301.0,6039.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA112020,
BHR,"Brookhaven Rail, LLC",10,2020,36,NEW YORK,103,SUFFOLK,32.0,0.0,0.0,0.0,32.0,333.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR102020,
BHR,"Brookhaven Rail, LLC",11,2020,36,NEW YORK,103,SUFFOLK,29.0,0.0,0.0,0.0,29.0,339.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR112020,
BHR,"Brookhaven Rail, LLC",04,2020,36,NEW YORK,103,SUFFOLK,32.0,0.0,0.0,0.0,32.0,326.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR042020,
BHR,"Brookhaven Rail, LLC",01,2021,36,NEW YORK,103,SUFFOLK,36.0,0.0,0.0,0.0,36.0,329.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR012021,
NYA,New York & Atlantic Railway Company,01,2021,36,NEW YORK,81,QUEENS,7355.0,0.0,6255.0,0.0,13610.0,9072.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA012021,
BHR,"Brookhaven Rail, LLC",09,2020,36,NEW YORK,103,SUFFOLK,35.0,0.0,0.0,0.0,35.0,328.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR092020,
LI,Long Island Rail Road,12,2020,36,NEW YORK,81,QUEENS,0.0,687375.0,0.0,0.0,687375.0,1162853.0,49328614.0,1860130.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI122020,"LIRR'S DECEMBER 2020 SUMMARY NUMBERS. ON 03-23-2021, SMS DIRECTOR UPDATED BOX 15, BOXES 16 AND 17 DUE TO NEWLY OBTAINED FIGURES AND ADDED 1 NON-FATAL TRESPASSER INJURY RECEIVED POST-FILING."
NYA,New York & Atlantic Railway Company,07,2020,36,NEW YORK,81,QUEENS,8065.0,0.0,6677.0,0.0,14742.0,9477.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA072020,
NYA,New York & Atlantic Railway Company,03,2021,36,NEW YORK,81,QUEENS,8515.0,0.0,6785.0,0.0,15300.0,10182.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA032021,
NYA,New York & Atlantic Railway Company,12,2020,36,NEW YORK,81,QUEENS,7810.0,0.0,6061.0,0.0,13871.0,9072.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA122020,
BHR,"Brookhaven Rail, LLC",02,2021,36,NEW YORK,103,SUFFOLK,39.0,0.0,0.0,0.0,39.0,322.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR022021,
BHR,"Brookhaven Rail, LLC",03,2021,36,NEW YORK,103,SUFFOLK,34.0,0.0,0.0,0.0,34.0,350.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR032021,
BHR,"Brookhaven Rail, LLC",12,2020,36,NEW YORK,103,SUFFOLK,32.0,0.0,0.0,0.0,32.0,345.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR122020,
NYA,New York & Atlantic Railway Company,06,2021,36,NEW YORK,81,QUEENS,8435.0,0.0,6567.0,0.0,15002.0,9503.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA062021,
NYA,New York & Atlantic Railway Company,05,2021,36,NEW YORK,81,QUEENS,8030.0,0.0,6406.0,0.0,14436.0,8595.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA052021,
LI,Long Island Rail Road,03,2021,36,NEW YORK,81,QUEENS,0.0,563889.0,0.0,0.0,563889.0,1285914.0,55465043.0,2092132.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI032021,"LIRR'S MARCH 2021 SUMMARY NUMBERS. ON 05-19-2021, SMS DIRECTOR UPDATED FATAL TRESPASSER TO ONE (I) AND REMOVED THE ENTRY FOR THE ONE (1) FATAL WORKER ON DUTY - CONTRACTOR."
LI,Long Island Rail Road,02,2021,36,NEW YORK,81,QUEENS,0.0,558166.0,0.0,0.0,558166.0,1109850.0,42059650.0,1586865.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI022021,"LIRR'S FEBRUARY 2021 SUMMARY NUMBERS. ON 04-28-2021, SMS DIRECTOR ADDED 1 6180.54 DUE TO UPDATED DAMAGES AND 4 6180.81 DUE TO UPDATED HUMAN CAUSE CODES."
LI,Long Island Rail Road,11,2020,36,NEW YORK,81,QUEENS,0.0,661133.0,0.0,0.0,661133.0,1140954.0,50256300.0,1896355.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI112020,"LIRR'S NOVEMBER 2020 SUMMARY NUMBERS. ON 03-24-2021, SMS DIRECTOR UPDATED BOX 15 ."
LI,Long Island Rail Road,10,2020,36,NEW YORK,81,QUEENS,0.0,697929.0,0.0,0.0,697929.0,1328206.0,57671342.0,2174853.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI102020,"LIRR'S OCTOBER 2020 SUMMARY NUMBERS. ON 03-24-2021, SMS DIRECTOR UPDATED BOX 15."
NYA,New York & Atlantic Railway Company,10,2020,36,NEW YORK,81,QUEENS,7995.0,0.0,6471.0,0.0,14466.0,10298.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA102020,
NYA,New York & Atlantic Railway Company,02,2021,36,NEW YORK,81,QUEENS,6545.0,0.0,5099.0,0.0,11644.0,8109.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA022021,
NYA,New York & Atlantic Railway Company,08,2020,36,NEW YORK,81,QUEENS,7325.0,0.0,6187.0,0.0,13512.0,9573.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA082020,
LI,Long Island Rail Road,08,2020,36,NEW YORK,81,QUEENS,0.0,684800.0,0.0,0.0,684800.0,1295575.0,46236833.0,1747284.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI082020,"LIRR'S 08/20 SUMMARY #S. ON 10/13/20, 2 X 54 FORMS FOR #72906 DELETED BY THE SMS DIRECTOR DUE TO REDUCED EQMT DAMAGES - NON LONGER REPORTABLE. ON 03-24-21, SMS DIRECTOR UPDATED BOX 15. ON 5/17/21, SMS DIRECTOR ADDED 2 X 54 FORMS DUE TO ADDED DAMAGES."
LI,Long Island Rail Road,04,2020,36,NEW YORK,81,QUEENS,0.0,436598.0,0.0,0.0,436598.0,1139203.0,6844755.0,253571.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI042020,"LIRR'S 04/2020 SUMMARY #S. NARRATIVE UPDATED ON 07/03/2020 TO ACCOUNT FOR LOWER #S FOR BOX 17 - MAINLY DUE TO REDUCTIONS IN RIDERSHIP STEMMING FROM COVID-19 PANDEMIC. ON 03-24-2021, SMS DIRECTOR UPDATED BOX 15 AND REPORTING OFFICER CONTACT DETAILS."
NYA,New York & Atlantic Railway Company,03,2020,36,NEW YORK,81,QUEENS,9355.0,0.0,7027.0,0.0,16382.0,10229.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA032020,
LI,Long Island Rail Road,01,2021,36,NEW YORK,81,QUEENS,0.0,664843.0,0.0,0.0,664843.0,1175069.0,45862189.0,1730014.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI012021,"LIRR'S JANUARY 2021 SUMMARY NUMBERS. ON 04-28-2021, SMS DIRECTOR ADDED 1 6180.81 DUE TO UPDATED HUMAN CAUSE CODE."
NYA,New York & Atlantic Railway Company,09,2020,36,NEW YORK,81,QUEENS,7775.0,0.0,6238.0,0.0,14013.0,10179.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA092020,
LI,Long Island Rail Road,05,2021,36,NEW YORK,81,QUEENS,0.0,565669.0,0.0,0.0,565669.0,1209009.0,66312365.0,2511071.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI052021,"LIRR'S MAY 2021 SUMMARY NUMBERS. ON 11-12-2021, SMS DIRECTOR ADDED 6 ""A"", 1 ""C"" AND 1 ""D"" NON-FATAL INJURIES. UPDATED 55A COUNT = 56."
LI,Long Island Rail Road,04,2021,36,NEW YORK,81,QUEENS,0.0,601351.0,0.0,0.0,601351.0,1236522.0,58234529.0,2199648.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI042021,"LIRR'S APRIL 2021 SUMMARY NUMBERS. ON 06-04-2021, SMS DIRECTOR ADDED ONE 6180.54 DUE TO RECEIPT OF UPDATED DAMAGES. ON 11-12-2021, SMS DIRECTOR ADDED 2 NON-FATAL ""A"" INJURIES. UPDATED 55A COUNT = 35."
BHR,"Brookhaven Rail, LLC",11,2019,36,NEW YORK,103,SUFFOLK,42.0,0.0,0.0,0.0,42.0,340.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR112019,
NYA,New York & Atlantic Railway Company,04,2021,36,NEW YORK,81,QUEENS,8410.0,0.0,6483.0,0.0,14893.0,9338.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA042021,
LI,Long Island Rail Road,06,2021,36,NEW YORK,81,QUEENS,0.0,565781.0,0.0,0.0,565781.0,1220349.0,81995852.0,3107640.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI062021,LIRR'S JUNE 2021 SUMMARY NUMBERS.
BHR,"Brookhaven Rail, LLC",04,2021,36,NEW YORK,103,SUFFOLK,29.0,0.0,0.0,0.0,29.0,345.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR042021,
BHR,"Brookhaven Rail, LLC",05,2021,36,NEW YORK,103,SUFFOLK,36.0,0.0,0.0,0.0,36.0,371.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR052021,
LI,Long Island Rail Road,07,2021,36,NEW YORK,81,QUEENS,0.0,602810.0,0.0,0.0,602810.0,1196646.0,87194704.0,3309454.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI072021,"LIRR'S JULY 2021 SUMMARY NUMBERS. ON 11-12-2021, SMS DIRECTOR ADDED 5 NON FATAL ""A"" INJURIES. UPDATED 55A COUNT = 42."
LI,Long Island Rail Road,09,2021,36,NEW YORK,81,QUEENS,0.0,625564.0,0.0,0.0,625564.0,1203960.0,95772589.0,3630469.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI092021,"LIRR'S SEPTEMBER 2021 SUMMARY NUMBERS. ON 10-29-2021, SMS DIRECTOR UPDATED 54 AND 81 COUNTS BY 1 EACH."
NYA,New York & Atlantic Railway Company,10,2021,36,NEW YORK,81,QUEENS,8535.0,0.0,6450.0,0.0,14985.0,10108.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA102021,
